n,factorization,omega,f,minimizers,above_sqrt,at_sqrt,equals_n_over_largest_prime
4140,2^2*3^2*5*23,4,60,414 1863,False,False,False
4141,41*101,2,41,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818 1919 2020,False,False,True
4142,2*19*109,3,38,109 218 327 436 545 654 763 872 981 1090 1199 1308 1417 1526 1635 1744 1853 1962 2071,False,False,True
4143,3*1381,2,3,1381,False,False,True
4144,2^4*7*37,3,112,37 1369 1406,True,False,True
4145,5*829,2,5,829 1658,False,False,True
4146,2*3*691,3,6,691 1382 2073,False,False,True
4147,11*13*29,3,11,377 754 1885,False,False,False
4148,2^2*17*61,3,68,61 122 183 244 305 366 427,True,False,True
4149,3^2*461,2,9,461 922 1383 1844,False,False,True
4150,2*5^2*83,3,50,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660 1743 1826 1909 1992 2075,False,False,True
4151,7*593,2,7,593 1186 1779,False,False,True
4152,2^3*3*173,3,24,173 346 519 692 865 1038 1211 1384 1557 1730 1903 2076,False,False,True
4154,2*31*67,3,2,2077,False,False,False
4155,3*5*277,3,15,277 554 831 1108 1385 1662 1939,False,False,True
4156,2^2*1039,2,4,1039 2078,False,False,True
4158,2*3^3*7*11,4,14,1485,False,False,False
4160,2^6*5*13,3,64,260 780 910,False,False,False
4161,3*19*73,3,19,1971,False,False,False
4162,2*2081,2,2,2081,False,False,True
4163,23*181,2,23,181 362 543 724 905 1086 1267 1448 1629 1810 1991,False,False,True
4164,2^2*3*347,3,12,347 694 1041 1388 1735 2082,False,False,True
4165,5*7^2*17,3,35,357,False,False,False
4166,2*2083,2,2,2083,False,False,True
4167,3^2*463,2,9,463 926 1389 1852,False,False,True
4168,2^3*521,2,8,521 1042 1563 2084,False,False,True
4169,11*379,2,11,379 758 1137 1516 1895,False,False,True
4170,2*3*5*139,4,10,1251,False,False,False
4171,43*97,2,43,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746 1843 1940 2037,False,False,True
4172,2^2*7*149,3,28,149 298 447 596 745 894 1043 1192 1341 1490 1639 1788 1937 2086,False,False,True
4173,3*13*107,3,3,1391,False,False,False
4174,2*2087,2,2,2087,False,False,True
4175,5^2*167,2,25,167 334 501 668 835 1002 1169 1336 1503 1670 1837 2004,False,False,True
4176,2^4*3^2*29,3,16,261 522,False,False,False
4178,2*2089,2,2,2089,False,False,True
4179,3*7*199,3,21,199 398 597 796 995 1194 1393 1592 1791 1990,False,False,True
4180,2^2*5*11*19,4,20,1463,False,False,False
4181,37*113,2,37,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034,False,False,True
4182,2*3*17*41,4,6,697 2091,False,False,False
4183,47*89,2,47,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869 1958 2047,False,False,True
4184,2^3*523,2,8,523 1046 1569 2092,False,False,True
4185,3^3*5*31,3,15,279 1953,False,False,False
4186,2*7*13*23,4,14,299 598 897 1196 1794,False,False,False
4187,53*79,2,53,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054,False,False,True
4188,2^2*3*349,3,12,349 698 1047 1396 1745 2094,False,False,True
4189,59*71,2,59,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846 1917 1988 2059,False,False,True
4190,2*5*419,3,10,419 838 1257 1676 2095,False,False,True
4191,3*11*127,3,3,1397,False,False,False
4192,2^5*131,2,8,2096,False,False,False
4193,7*599,2,7,599 1198 1797,False,False,True
4194,2*3^2*233,3,18,233 466 699 932 1165 1398 1631 1864 2097,False,False,True
4195,5*839,2,5,839 1678,False,False,True
4196,2^2*1049,2,4,1049 2098,False,False,True
4197,3*1399,2,3,1399,False,False,True
4198,2*2099,2,2,2099,False,False,True
4199,13*17*19,3,13,1292,False,False,False
4200,2^3*3*5^2*7,4,24,700 1050,False,False,False
4202,2*11*191,3,22,191 382 573 764 955 1146 1337 1528 1719 1910 2101,False,False,True
4203,3^2*467,2,9,467 934 1401 1868,False,False,True
4204,2^2*1051,2,4,1051 2102,False,False,True
4205,5*29^2,2,5,841 1682,False,False,False
4206,2*3*701,3,6,701 1402 2103,False,False,True
4207,7*601,2,7,601 1202 1803,False,False,True
4208,2^4*263,2,16,263 526 789 1052 1315 1578 1841 2104,False,False,True
4209,3*23*61,3,61,69 276 552 759 1035 1242 1518 1725 2001,False,False,False
4210,2*5*421,3,10,421 842 1263 1684 2105,False,False,True
4212,2^2*3^4*13,3,4,1053,False,False,False
4213,11*383,2,11,383 766 1149 1532 1915,False,False,True
4214,2*7^2*43,3,14,2107,False,False,False
4215,3*5*281,3,15,281 562 843 1124 1405 1686 1967,False,False,True
4216,2^3*17*31,3,8,2108,False,False,False
4218,2*3*19*37,4,57,74,False,False,False
4220,2^2*5*211,3,4,1055,False,False,False
4221,3^2*7*67,3,63,67 134 201 268 335 402 469 536 603 670 737 804 871 938 1005 1072 1139 1206 1273 1340 1407 1474 1541 1608 1675 1742 1809 1876 1943 2010 2077,False,False,True
4222,2*2111,2,2,2111,False,False,True
4223,41*103,2,41,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751 1854 1957 2060,False,False,True
4224,2^7*3*11,3,33,128,False,False,False
4225,5^2*13^2,2,5,845,False,False,False
4226,2*2113,2,2,2113,False,False,True
4227,3*1409,2,3,1409,False,False,True
4228,2^2*7*151,3,28,151 302 453 604 755 906 1057 1208 1359 1510 1661 1812 1963 2114,False,False,True
4230,2*3^2*5*47,4,18,705,False,False,False
4232,2^3*23^2,2,8,529 1058 1587 2116,False,False,False
4233,3*17*83,3,17,498 747,False,False,False
4234,2*29*73,3,58,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752 1825 1898 1971 2044 2117,False,False,True
4235,5*7*11^2,3,35,121 242 1331 1452 1573,False,False,False
4236,2^2*3*353,3,4,1059,False,False,False
4237,19*223,2,19,223 446 669 892 1115 1338 1561 1784 2007,False,False,True
4238,2*13*163,3,26,163 326 489 652 815 978 1141 1304 1467 1630 1793 1956 2119,False,False,True
4239,3^3*157,2,27,157 314 471 628 785 942 1099 1256 1413 1570 1727 1884 2041,False,False,True
4240,2^4*5*53,3,16,265 1060,False,False,False
4242,2*3*7*101,4,6,707,False,False,False
4244,2^2*1061,2,4,1061 2122,False,False,True
4245,3*5*283,3,15,283 566 849 1132 1415 1698 1981,False,False,True
4246,2*11*193,3,22,193 386 579 772 965 1158 1351 1544 1737 1930 2123,False,False,True
4247,31*137,2,31,137 274 411 548 685 822 959 1096 1233 1370 1507 1644 1781 1918 2055,False,False,True
4248,2^3*3^2*59,3,24,354,False,False,False
4249,7*607,2,7,607 1214 1821,False,False,True
4250,2*5^3*17,3,10,425 2125,False,False,False
4251,3*13*109,3,13,327 981 1308,False,False,False
4252,2^2*1063,2,4,1063 2126,False,False,True
4254,2*3*709,3,6,709 1418 2127,False,False,True
4255,5*23*37,3,115,37 74 111 148 1369 1406 1443 1480 1517,True,False,True
4256,2^5*7*19,3,28,152,False,False,False
4257,3^2*11*43,3,33,258 516 2064,False,False,False
4258,2*2129,2,2,2129,False,False,True
4260,2^2*3*5*71,4,20,1065 1704,False,False,False
4262,2*2131,2,2,2131,False,False,True
4263,3*7^2*29,3,29,735 1470,False,False,False
4264,2^3*13*41,3,8,533,False,False,False
4265,5*853,2,5,853 1706,False,False,True
4266,2*3^3*79,3,54,79 158 237 316 395 474 553 632 711 790 869 948 1027 1106 1185 1264 1343 1422 1501 1580 1659 1738 1817 1896 1975 2054 2133,False,False,True
4267,17*251,2,17,251 502 753 1004 1255 1506 1757 2008,False,False,True
4268,2^2*11*97,3,44,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746 1843 1940 2037 2134,False,False,True
4269,3*1423,2,3,1423,False,False,True
4270,2*5*7*61,4,70,61 122 183 244 305 366 427 488 549,True,False,True
4272,2^4*3*89,3,48,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869 1958 2047 2136,False,False,True
4274,2*2137,2,2,2137,False,False,True
4275,3^2*5^2*19,3,25,513 1026 1539 1710 2052,False,False,False
4276,2^2*1069,2,4,1069 2138,False,False,True
4277,7*13*47,3,7,1222,False,False,False
4278,2*3*23*31,4,6,2139,False,False,False
4279,11*389,2,11,389 778 1167 1556 1945,False,False,True
4280,2^3*5*107,3,40,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140,False,False,True
4281,3*1427,2,3,1427,False,False,True
4282,2*2141,2,2,2141,False,False,True
4284,2^2*3^2*7*17,4,12,357 1785,False,False,False
4285,5*857,2,5,857 1714,False,False,True
4286,2*2143,2,2,2143,False,False,True
4287,3*1429,2,3,1429,False,False,True
4288,2^6*67,2,8,2144,False,False,False
4290,2*3*5*11*13,5,22,390,False,False,False
4291,7*613,2,7,613 1226 1839,False,False,True
4292,2^2*29*37,3,116,37 74 111 148 185 1369 1406 1443 1480 1517 1554,True,False,True
4293,3^4*53,2,27,159 318 477 636 795 954 1113 1272 1431,False,False,False
4294,2*19*113,3,38,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034 2147,False,False,True
4295,5*859,2,5,859 1718,False,False,True
4296,2^3*3*179,3,24,179 358 537 716 895 1074 1253 1432 1611 1790 1969 2148,False,False,True
4298,2*7*307,3,14,307 614 921 1228 1535 1842 2149,False,False,True
4299,3*1433,2,3,1433,False,False,True
4300,2^2*5^2*43,3,20,2150,False,False,False
4301,11*17*23,3,23,187 1496,False,False,False
4302,2*3^2*239,3,18,239 478 717 956 1195 1434 1673 1912 2151,False,False,True
4303,13*331,2,13,331 662 993 1324 1655 1986,False,False,True
4304,2^4*269,2,16,269 538 807 1076 1345 1614 1883 2152,False,False,True
4305,3*5*7*41,4,15,861 1722,False,False,False
4306,2*2153,2,2,2153,False,False,True
4307,59*73,2,59,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752 1825 1898 1971 2044 2117,False,False,True
4308,2^2*3*359,3,12,359 718 1077 1436 1795 2154,False,False,True
4309,31*139,2,31,139 278 417 556 695 834 973 1112 1251 1390 1529 1668 1807 1946 2085,False,False,True
4310,2*5*431,3,10,431 862 1293 1724 2155,False,False,True
4311,3^2*479,2,9,479 958 1437 1916,False,False,True
4312,2^3*7^2*11,3,22,196,False,False,False
4313,19*227,2,19,227 454 681 908 1135 1362 1589 1816 2043,False,False,True
4314,2*3*719,3,6,719 1438 2157,False,False,True
4315,5*863,2,5,863 1726,False,False,True
4316,2^2*13*83,3,4,1079,False,False,False
4317,3*1439,2,3,1439,False,False,True
4318,2*17*127,3,2,2159,False,False,False
4319,7*617,2,7,617 1234 1851,False,False,True
4320,2^5*3^3*5,3,27,160,False,False,False
4321,29*149,2,29,149 298 447 596 745 894 1043 1192 1341 1490 1639 1788 1937 2086,False,False,True
4322,2*2161,2,2,2161,False,False,True
4323,3*11*131,3,33,131 262 393 524 655 786 917 1048 1179 1310 1441 1572 1703 1834 1965 2096,False,False,True
4324,2^2*23*47,3,4,1081,False,False,False
4325,5^2*173,2,25,173 346 519 692 865 1038 1211 1384 1557 1730 1903 2076,False,False,True
4326,2*3*7*103,4,14,1545,False,False,False
4328,2^3*541,2,8,541 1082 1623 2164,False,False,True
4329,3^2*13*37,3,9,1443,False,False,False
4330,2*5*433,3,10,433 866 1299 1732 2165,False,False,True
4331,61*71,2,61,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846 1917 1988 2059 2130,False,False,True
4332,2^2*3*19^2,3,4,1083,False,False,False
4333,7*619,2,7,619 1238 1857,False,False,True
4334,2*11*197,3,22,197 394 591 788 985 1182 1379 1576 1773 1970 2167,False,False,True
4335,3*5*17^2,3,5,1734,False,False,False
4336,2^4*271,2,16,271 542 813 1084 1355 1626 1897 2168,False,False,True
4338,2*3^2*241,3,18,241 482 723 964 1205 1446 1687 1928 2169,False,False,True
4340,2^2*5*7*31,4,4,1085,False,False,False
4341,3*1447,2,3,1447,False,False,True
4342,2*13*167,3,26,167 334 501 668 835 1002 1169 1336 1503 1670 1837 2004 2171,False,False,True
4343,43*101,2,43,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818 1919 2020 2121,False,False,True
4344,2^3*3*181,3,8,1086 1629,False,False,False
4345,5*11*79,3,11,395 790 1185,False,False,False
4346,2*41*53,3,41,106,False,False,False
4347,3^3*7*23,3,7,621,False,False,False
4348,2^2*1087,2,4,1087 2174,False,False,True
4350,2*3*5^2*29,4,30,145,False,False,False
4351,19*229,2,19,229 458 687 916 1145 1374 1603 1832 2061,False,False,True
4352,2^8*17,2,17,256,False,False,False
4353,3*1451,2,3,1451,False,False,True
4354,2*7*311,3,14,311 622 933 1244 1555 1866 2177,False,False,True
4355,5*13*67,3,5,871 1742,False,False,False
4356,2^2*3^2*11^2,3,36,121 242 363 1331 1452 1573 1694,False,False,False
4358,2*2179,2,2,2179,False,False,True
4359,3*1453,2,3,1453,False,False,True
4360,2^3*5*109,3,40,109 218 327 436 545 654 763 872 981 1090 1199 1308 1417 1526 1635 1744 1853 1962 2071 2180,False,False,True
4361,7^2*89,2,7,1246 1869,False,False,False
4362,2*3*727,3,6,727 1454 2181,False,False,True
4364,2^2*1091,2,4,1091 2182,False,False,True
4365,3^2*5*97,3,5,873 1746,False,False,False
4366,2*37*59,3,74,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885,True,False,True
4367,11*397,2,11,397 794 1191 1588 1985,False,False,True
4368,2^4*3*7*13,4,16,1911,False,False,False
4369,17*257,2,17,257 514 771 1028 1285 1542 1799 2056,False,False,True
4370,2*5*19*23,4,10,2185,False,False,False
4371,3*31*47,3,3,1457,False,False,False
4372,2^2*1093,2,4,1093 2186,False,False,True
4374,2*3^7,2,2,2187,False,False,False
4375,5^4*7,2,7,625 1250,False,False,False
4376,2^3*547,2,8,547 1094 1641 2188,False,False,True
4377,3*1459,2,3,1459,False,False,True
4378,2*11*199,3,22,199 398 597 796 995 1194 1393 1592 1791 1990 2189,False,False,True
4379,29*151,2,29,151 302 453 604 755 906 1057 1208 1359 1510 1661 1812 1963 2114,False,False,True
4380,2^2*3*5*73,4,20,2190,False,False,False
4381,13*337,2,13,337 674 1011 1348 1685 2022,False,False,True
4382,2*7*313,3,14,313 626 939 1252 1565 1878 2191,False,False,True
4383,3^2*487,2,9,487 974 1461 1948,False,False,True
4384,2^5*137,2,8,2192,False,False,False
4385,5*877,2,5,877 1754,False,False,True
4386,2*3*17*43,4,51,258,False,False,False
4387,41*107,2,41,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140,False,False,True
4388,2^2*1097,2,4,1097 2194,False,False,True
4389,3*7*11*19,4,21,1463,False,False,False
4390,2*5*439,3,10,439 878 1317 1756 2195,False,False,True
4392,2^3*3^2*61,3,72,61 122 183 244 305 366 427 488 549 610 671,True,False,True
4393,23*191,2,23,191 382 573 764 955 1146 1337 1528 1719 1910 2101,False,False,True
4394,2*13^3,2,2,2197,False,False,False
4395,3*5*293,3,15,293 586 879 1172 1465 1758 2051,False,False,True
4396,2^2*7*157,3,4,1099,False,False,False
4398,2*3*733,3,2,2199,False,False,False
4399,53*83,2,53,83 166 249 332 415 498 581 664 747 830 913 996 1079 1162 1245 1328 1411 1494 1577 1660 1743 1826 1909 1992 2075 2158,False,False,True
4400,2^4*5^2*11,3,50,264,False,False,False
4401,3^3*163,2,9,1467,False,False,False
4402,2*31*71,3,2,2201,False,False,False
4403,7*17*37,3,17,259 1554,False,False,False
4404,2^2*3*367,3,12,367 734 1101 1468 1835 2202,False,False,True
4405,5*881,2,5,881 1762,False,False,True
4406,2*2203,2,2,2203,False,False,True
4407,3*13*113,3,39,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034 2147,False,False,True
4408,2^3*19*29,3,116,38,True,False,False
4410,2*3^2*5*7^2,4,90,49 98 147 196 245 294 343 392 441 490 539 588 637 686 735 784 833 882 931 980 1029 1078 1127 1176 1225 1274 1323 1372 1421 1470 1519 1568 1617 1666 1715 1764 1813 1862 1911 1960 2009,True,False,False
4411,11*401,2,11,401 802 1203 1604 2005,False,False,True
4412,2^2*1103,2,4,1103 2206,False,False,True
4413,3*1471,2,3,1471,False,False,True
4414,2*2207,2,2,2207,False,False,True
4415,5*883,2,5,883 1766,False,False,True
4416,2^6*3*23,3,24,2208,False,False,False
4417,7*631,2,7,631 1262 1893,False,False,True
4418,2*47^2,2,2,2209,False,False,False
4419,3^2*491,2,9,491 982 1473 1964,False,False,True
4420,2^2*5*13*17,4,65,68,False,False,False
4422,2*3*11*67,4,6,1474,False,False,False
4424,2^3*7*79,3,8,553,False,False,False
4425,3*5^2*59,3,75,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885 944,True,False,True
4426,2*2213,2,2,2213,False,False,True
4427,19*233,2,19,233 466 699 932 1165 1398 1631 1864 2097,False,False,True
4428,2^2*3^3*41,3,4,2214,False,False,False
4429,43*103,2,43,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751 1854 1957 2060 2163,False,False,True
4430,2*5*443,3,10,443 886 1329 1772 2215,False,False,True
4431,3*7*211,3,3,1477,False,False,False
4432,2^4*277,2,16,277 554 831 1108 1385 1662 1939 2216,False,False,True
4433,11*13*31,3,13,1364,False,False,False
4434,2*3*739,3,2,2217,False,False,False
4435,5*887,2,5,887 1774,False,False,True
4436,2^2*1109,2,4,1109 2218,False,False,True
4437,3^2*17*29,3,153,29 58 87 116 145 174 203 232 841 870 899 928 957 986 1015 1044 1073 1682 1711 1740 1769 1798 1827 1856 1885 1914,True,False,True
4438,2*7*317,3,14,317 634 951 1268 1585 1902 2219,False,False,True
4439,23*193,2,23,193 386 579 772 965 1158 1351 1544 1737 1930 2123,False,False,True
4440,2^3*3*5*37,4,30,296,False,False,False
4442,2*2221,2,2,2221,False,False,True
4443,3*1481,2,3,1481,False,False,True
4444,2^2*11*101,3,44,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818 1919 2020 2121 2222,False,False,True
4445,5*7*127,3,5,889 1778,False,False,False
4446,2*3^2*13*19,4,2,2223,False,False,False
4448,2^5*139,2,16,278 1112 2224,False,False,False
4449,3*1483,2,3,1483,False,False,True
4450,2*5^2*89,3,50,89 178 267 356 445 534 623 712 801 890 979 1068 1157 1246 1335 1424 1513 1602 1691 1780 1869 1958 2047 2136 2225,False,False,True
4452,2^2*3*7*53,4,12,371 742 1113 1484,False,False,False
4453,61*73,2,61,73 146 219 292 365 438 511 584 657 730 803 876 949 1022 1095 1168 1241 1314 1387 1460 1533 1606 1679 1752 1825 1898 1971 2044 2117 2190,False,False,True
4454,2*17*131,3,17,262,False,False,False
4455,3^4*5*11,3,45,1485 1782,False,False,False
4456,2^3*557,2,8,557 1114 1671 2228,False,False,True
4458,2*3*743,3,6,743 1486 2229,False,False,True
4459,7^3*13,2,13,343 686 1029 1372 1715 2058,False,False,False
4460,2^2*5*223,3,20,223 446 669 892 1115 1338 1561 1784 2007 2230,False,False,True
4461,3*1487,2,3,1487,False,False,True
4462,2*23*97,3,2,2231,False,False,False
4464,2^4*3^2*31,3,144,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465 496 527 558 589 620 961 992 1023 1054 1085 1116 1147 1178 1209 1240 1271 1302 1333 1364 1395 1426 1457 1488 1519 1550 1581 1922 1953 1984 2015 2046 2077 2108 2139 2170 2201 2232,True,False,True
4465,5*19*47,3,95,47 2209,True,False,True
4466,2*7*11*29,4,154,29 58 87 116 145 174 203 232 261 841 870 899 928 957 986 1015 1044 1073 1102 1682 1711 1740 1769 1798 1827 1856 1885 1914 1943,True,False,True
4467,3*1489,2,3,1489,False,False,True
4468,2^2*1117,2,4,1117 2234,False,False,True
4469,41*109,2,41,109 218 327 436 545 654 763 872 981 1090 1199 1308 1417 1526 1635 1744 1853 1962 2071 2180,False,False,True
4470,2*3*5*149,4,30,149 298 447 596 745 894 1043 1192 1341 1490 1639 1788 1937 2086 2235,False,False,True
4471,17*263,2,17,263 526 789 1052 1315 1578 1841 2104,False,False,True
4472,2^3*13*43,3,8,2236,False,False,False
4473,3^2*7*71,3,63,71 142 213 284 355 426 497 568 639 710 781 852 923 994 1065 1136 1207 1278 1349 1420 1491 1562 1633 1704 1775 1846 1917 1988 2059 2130 2201,False,False,True
4474,2*2237,2,2,2237,False,False,True
4475,5^2*179,2,25,179 358 537 716 895 1074 1253 1432 1611 1790 1969 2148,False,False,True
4476,2^2*3*373,3,12,373 746 1119 1492 1865 2238,False,False,True
4477,11^2*37,2,11,1628,False,False,False
4478,2*2239,2,2,2239,False,False,True
4479,3*1493,2,3,1493,False,False,True
4480,2^7*5*7,3,28,1280,False,False,False
4482,2*3^3*83,3,6,2241,False,False,False
4484,2^2*19*59,3,76,59 118 177 236 295 354 413 472 531 590 649 708 767 826 885 944 1003,True,False,True
4485,3*5*13*23,4,195,23 46 69 92 115 138 161 184 207 230 253 529 552 575 598 621 644 667 690 713 736 759 782 1058 1081 1104 1127 1150 1173 1196 1219 1242 1265 1288 1311 1587 1610 1633 1656 1679 1702 1725 1748 1771 1794 1817 1840 2116 2139 2162 2185 2208 2231,True,False,True
4486,2*2243,2,2,2243,False,False,True
4487,7*641,2,7,641 1282 1923,False,False,True
4488,2^3*3*11*17,4,24,374,False,False,False
4489,67^2,1,67,67 134 201 268 335 402 469 536 603 670 737 804 871 938 1005 1072 1139 1206 1273 1340 1407 1474 1541 1608 1675 1742 1809 1876 1943 2010 2077 2144 2211,False,True,True
4490,2*5*449,3,10,449 898 1347 1796 2245,False,False,True
4491,3^2*499,2,9,499 998 1497 1996,False,False,True
4492,2^2*1123,2,4,1123 2246,False,False,True
4494,2*3*7*107,4,42,107 214 321 428 535 642 749 856 963 1070 1177 1284 1391 1498 1605 1712 1819 1926 2033 2140 2247,False,False,True
4495,5*29*31,3,145,31 62 93 124 155 186 217 248 279 310 341 372 403 434 465 496 527 558 589 620 651 961 992 1023 1054 1085 1116 1147 1178 1209 1240 1271 1302 1333 1364 1395 1426 1457 1488 1519 1550 1581 1612 1922 1953 1984 2015 2046 2077 2108 2139 2170 2201 2232,True,False,True
4496,2^4*281,2,16,281 562 843 1124 1405 1686 1967 2248,False,False,True
4497,3*1499,2,3,1499,False,False,True
4498,2*13*173,3,2,2249,False,False,False
4499,11*409,2,11,409 818 1227 1636 2045,False,False,True
4500,2^2*3^2*5^3,3,36,125 625 750 1250 1375,False,False,False
4501,7*643,2,7,643 1286 1929,False,False,True
4502,2*2251,2,2,2251,False,False,True
4503,3*19*79,3,3,1501,False,False,False
4504,2^3*563,2,8,563 1126 1689 2252,False,False,True
4505,5*17*53,3,5,901,False,False,False
4506,2*3*751,3,6,751 1502 2253,False,False,True
4508,2^2*7^2*23,3,23,392,False,False,False
4509,3^3*167,2,9,1503,False,False,False
4510,2*5*11*41,4,55,410,False,False,False
4511,13*347,2,13,347 694 1041 1388 1735 2082,False,False,True
4512,2^5*3*47,3,48,2256,False,False,False
4514,2*37*61,3,74,61 122 183 244 305 366 427 488 549 610 671 732 793,True,False,True
4515,3*5*7*43,4,15,2107,False,False,False
4516,2^2*1129,2,4,1129 2258,False,False,True
4518,2*3^2*251,3,18,251 502 753 1004 1255 1506 1757 2008 2259,False,False,True
4520,2^3*5*113,3,40,113 226 339 452 565 678 791 904 1017 1130 1243 1356 1469 1582 1695 1808 1921 2034 2147 2260,False,False,True
4521,3*11*137,3,33,137 274 411 548 685 822 959 1096 1233 1370 1507 1644 1781 1918 2055 2192,False,False,True
4522,2*7*17*19,4,14,1615,False,False,False
4524,2^2*3*13*29,4,52,87,False,False,False
4525,5^2*181,2,25,181 362 543 724 905 1086 1267 1448 1629 1810 1991 2172,False,False,True
4526,2*31*73,3,2,2263,False,False,False
4527,3^2*503,2,9,503 1006 1509 2012,False,False,True
4528,2^4*283,2,16,283 566 849 1132 1415 1698 1981 2264,False,False,True
4529,7*647,2,7,647 1294 1941,False,False,True
4530,2*3*5*151,4,6,755,False,False,False
4531,23*197,2,23,197 394 591 788 985 1182 1379 1576 1773 1970 2167,False,False,True
4532,2^2*11*103,3,44,103 206 309 412 515 618 721 824 927 1030 1133 1236 1339 1442 1545 1648 1751 1854 1957 2060 2163 2266,False,False,True
4533,3*1511,2,3,1511,False,False,True
4534,2*2267,2,2,2267,False,False,True
4535,5*907,2,5,907 1814,False,False,True
4536,2^3*3^4*7,3,28,162,False,False,False
4537,13*349,2,13,349 698 1047 1396 1745 2094,False,False,True
4538,2*2269,2,2,2269,False,False,True
4539,3*17*89,3,3,1513,False,False,False
4540,2^2*5*227,3,20,227 454 681 908 1135 1362 1589 1816 2043 2270,False,False,True
4541,19*239,2,19,239 478 717 956 1195 1434 1673 1912 2151,False,False,True
4542,2*3*757,3,2,2271,False,False,False
4543,7*11*59,3,11,413,False,False,False
4544,2^6*71,2,16,284 2272,False,False,False
4545,3^2*5*101,3,45,101 202 303 404 505 606 707 808 909 1010 1111 1212 1313 1414 1515 1616 1717 1818 1919 2020 2121 2222,False,False,True
4546,2*2273,2,2,2273,False,False,True
4548,2^2*3*379,3,12,379 758 1137 1516 1895 2274,False,False,True
4550,2*5^2*7*13,4,26,1400,False,False,False
4551,3*37*41,3,111,41 82 123 164 205 246 287 328 369 410 451 492 533 574 615 656 697 738 779 820 861 902 943 984 1025 1066 1107 1148 1189 1681 1722 1763 1804 1845 1886 1927 1968 2009 2050 2091 2132 2173 2214 2255,True,False,True
4552,2^3*569,2,8,569 1138 1707 2276,False,False,True
4553,29*157,2,29,157 314 471 628 785 942 1099 1256 1413 1570 1727 1884 2041 2198,False,False,True
4554,2*3^2*11*23,4,18,253 1771,False,False,False
4555,5*911,2,5,911 1822,False,False,True
4556,2^2*17*67,3,67,68 136 204,False,False,False
4557,3*7^2*31,3,21,434 1085 1519,False,False,False
4558,2*43*53,3,53,258,False,False,False
4559,47*97,2,47,97 194 291 388 485 582 679 776 873 970 1067 1164 1261 1358 1455 1552 1649 1746 1843 1940 2037 2134 2231,False,False,True
4560,2^4*3*5*19,4,30,456,False,False,False
4562,2*2281,2,2,2281,False,False,True
4563,3^3*13^2,2,27,169 2197,False,False,False
4564,2^2*7*163,3,28,163 326 489 652 815 978 1141 1304 1467 1630 1793 1956 2119 2282,False,False,True
4565,5*11*83,3,5,1826,False,False,False
4566,2*3*761,3,6,761 1522 2283,False,False,True
4568,2^3*571,2,8,571 1142 1713 2284,False,False,True
4569,3*1523,2,3,1523,False,False,True
4570,2*5*457,3,10,457 914 1371 1828 2285,False,False,True
4571,7*653,2,7,653 1306 1959,False,False,True
4572,2^2*3^2*127,3,12,2286,False,False,False
4573,17*269,2,17,269 538 807 1076 1345 1614 1883 2152,False,False,True
4574,2*2287,2,2,2287,False,False,True
4575,3*5^2*61,3,75,61 122 183 244 305 366 427 488 549 610 671 732 793 854,True,False,True
4576,2^5*11*13,3,52,88 176 264 1408,False,False,False
4577,23*199,2,23,199 398 597 796 995 1194 1393 1592 1791 1990 2189,False,False,True
4578,2*3*7*109,4,42,109 218 327 436 545 654 763 872 981 1090 1199 1308 1417 1526 1635 1744 1853 1962 2071 2180 2289,False,False,True
